Point ID,arc_length,bedrock,ceff,cell_area,groundedmask,h,h velocity,haf,ls,Points_0,Points_1,Points_2,Points_Magnitude,pvar,smb_ref,ssavelocity 1,ssavelocity 2,strbasemag,vtkValidPointMask,x,y,zb,zs
153,75343.8,-1015.26,1e+20,433013,1,1162.48,-0.00169607,24.3257,-323802,420600,68850,0,426198,0,0.3,43.978,87.6888,1e+20,1,420600,68850,-1015.26,147.22
154,75836.2,-1016.23,1e+20,433013,1,1160.97,-0.00176684,21.7208,-323532,420800,69300,0,426468,0,0.3,44.5696,88.9347,1e+20,1,420800,69300,-1016.23,144.733
155,76328.6,-1017.17,1e+20,433013,1,1159.42,-0.00183744,19.1207,-323261,421000,69750,0,426739,0,0.3,45.1637,90.1694,1e+20,1,421000,69750,-1017.17,142.246
156,76821.1,-1018.2,1e+20,433013,1,1157.93,-0.0019097,16.4753,-322990,421200,70200,0,427010,0,0.3,45.7981,91.4369,1e+20,1,421200,70200,-1018.2,139.726
157,77313.5,-1019.19,1e+20,433013,1,1156.4,-0.00198171,13.8413,-322719,421400,70650,0,427281,0,0.3,46.4268,92.681,1e+20,1,421400,70650,-1019.19,137.212
158,77806,-1020.22,1e+20,433013,1,1154.9,-0.00205499,11.1865,-322447,421600,71100,0,427553,0,0.3,47.0821,93.9233,1e+20,1,421600,71100,-1020.22,134.681
159,78298.4,-1021.21,1e+20,433013,1,1153.37,-0.00213146,8.54541,-322174,421800,71550,0,427825,0,0.3,47.7457,95.1372,1e+20,1,421800,71550,-1021.21,132.159
160,78790.9,-1022.2,1e+20,433013,0.761592,1151.83,-0.00221592,5.90157,-321902,422000,72000,0,428098,0,0.3,48.4118,96.3277,1e+20,1,422000,72000,-1022.2,129.635
161,79283.3,-1023.22,1e+20,433013,0.427061,1150.32,-0.00235056,3.24365,-321629,422200,72450,0,428371,0,0.3,49.0922,97.4991,1e+20,1,422200,72450,-1023.22,127.101
162,79775.8,-1024.29,1e+20,433013,0.0925306,1148.84,-0.00252138,0.568454,-321355,422400,72900,0,428645,0,0.3,49.7924,98.6645,1e+20,1,422400,72900,-1024.29,124.555
163,80268.2,-1025.28,1e+20,433013,-0.458004,1147.26,-0.00291243,0.0240355,-321081,422600,73350,0,428918,0,0.3,50.4751,99.7528,1e+20,1,422600,73350,-1023.36,123.899
164,80760.6,-1026.26,1e+20,433013,-1,1145.66,-0.00333761,0,-320807,422800,73800,0,429193,0,0.3,51.1463,100.825,1e+20,1,422800,73800,-1021.96,123.705
165,81253.1,-1027.34,1e+20,433013,-1,1144.18,-0.003301,0,-320533,423000,74250,0,429467,0,0.3,51.8179,101.88,1e+20,1,423000,74250,-1020.64,123.545
166,81745.5,-1028.38,1e+20,433013,-1,1142.63,-0.00298281,0,-320258,423200,74700,0,429742,0,0.3,52.4399,102.911,1e+20,1,423200,74700,-1019.25,123.377
167,82238,-1029.41,1e+20,433013,-1,1141.01,-0.00228421,0,-319982,423400,75150,0,430018,0,0.3,53.053,103.898,1e+20,1,423400,75150,-1017.81,123.203
168,82730.4,-1030.45,1e+20,433013,-1,1139.39,-0.00165362,0,-319707,423600,75600,0,430293,0,0.3,53.6716,104.864,1e+20,1,423600,75600,-1016.36,123.027
169,83222.9,-1031.47,1e+20,433013,-1,1137.71,-0.00118485,0,-319430,423800,76050,0,430569,0,0.3,54.2465,105.804,1e+20,1,423800,76050,-1014.87,122.846
170,83715.3,-1032.55,1e+20,433013,-1,1136.05,-0.00110919,0,-319154,424000,76500,0,430846,0,0.3,54.8094,106.731,1e+20,1,424000,76500,-1013.38,122.667
171,84207.7,-1033.62,1e+20,433013,-1,1134.38,-0.00115815,0,-318877,424200,76950,0,431123,0,0.3,55.3751,107.644,1e+20,1,424200,76950,-1011.89,122.486
172,84700.2,-1034.66,1e+20,433013,-1,1132.62,-0.00169702,0,-318600,424400,77400,0,431400,0,0.3,55.9054,108.504,1e+20,1,424400,77400,-1010.33,122.297
173,85192.6,-1035.69,1e+20,433013,-1,1130.86,-0.00225545,0,-318322,424600,77850,0,431678,0,0.3,56.4226,109.355,1e+20,1,424600,77850,-1008.75,122.106
174,85685.1,-1036.81,1e+20,433013,-1,1129.15,-0.00281388,0,-318044,424800,78300,0,431956,0,0.3,56.9433,110.202,1e+20,1,424800,78300,-1007.23,121.922
175,86177.5,-1037.9,1e+20,433013,-1,1127.4,-0.00308529,0,-317765,425000,78750,0,432234,0,0.3,57.4251,111.027,1e+20,1,425000,78750,-1005.67,121.733
176,86669.9,-1038.93,1e+20,433013,-1,1125.58,-0.00306543,0,-317487,425200,79200,0,432513,0,0.3,57.9004,111.811,1e+20,1,425200,79200,-1004.05,121.537
177,87162.4,-1040.02,1e+20,433013,-1,1123.8,-0.00288304,0,-317208,425400,79650,0,432792,0,0.3,58.3785,112.592,1e+20,1,425400,79650,-1002.46,121.345
178,87654.8,-1041.08,1e+20,433013,-1,1121.98,-0.00260964,0,-316928,425600,80100,0,433072,0,0.3,58.8202,113.352,1e+20,1,425600,80100,-1000.83,121.148
179,88147.3,-1042.21,1e+20,433013,-1,1120.19,-0.00240515,0,-316648,425800,80550,0,433352,0,0.3,59.2553,114.105,1e+20,1,425800,80550,-999.238,120.955
180,88639.7,-1043.3,1e+20,433013,-1,1118.36,-0.0022074,0,-316368,426000,81000,0,433632,0,0.3,59.6927,114.838,1e+20,1,426000,81000,-997.608,120.757
181,89132.2,-1044.36,1e+20,433013,-1,1116.49,-0.00224963,0,-316087,426200,81450,0,433913,0,0.3,60.0999,115.54,1e+20,1,426200,81450,-995.94,120.555
182,89624.6,-1045.45,1e+20,433013,-1,1114.63,-0.00234308,0,-315806,426400,81900,0,434194,0,0.3,60.4996,116.238,1e+20,1,426400,81900,-994.278,120.354
183,90117,-1046.6,1e+20,433013,-1,1112.81,-0.00251837,0,-315524,426600,82350,0,434476,0,0.3,60.9025,116.935,1e+20,1,426600,82350,-992.654,120.158
184,90609.5,-1047.71,1e+20,433013,-1,1110.94,-0.00270065,0,-315242,426800,82800,0,434758,0,0.3,61.2766,117.608,1e+20,1,426800,82800,-990.981,119.955
185,91101.9,-1048.77,1e+20,433013,-1,1109.01,-0.00290332,0,-314960,427000,83250,0,435040,0,0.3,61.6454,118.257,1e+20,1,427000,83250,-989.264,119.747
186,91594.4,-1049.92,1e+20,433013,-1,1107.14,-0.00302731,0,-314678,427200,83700,0,435322,0,0.3,62.0186,118.908,1e+20,1,427200,83700,-987.595,119.545
187,92086.8,-1051.01,1e+20,433013,-1,1105.21,-0.00312888,0,-314395,427400,84150,0,435605,0,0.3,62.3636,119.543,1e+20,1,427400,84150,-985.879,119.338
188,92579.3,-1052.19,1e+20,433013,-1,1103.33,-0.00317501,0,-314111,427600,84600,0,435889,0,0.3,62.7076,120.178,1e+20,1,427600,84600,-984.198,119.134
189,93071.7,-1053.3,1e+20,433013,-1,1101.39,-0.00322125,0,-313828,427800,85050,0,436172,0,0.3,63.0528,120.789,1e+20,1,427800,85050,-982.465,118.924
190,93564.1,-1054.39,1e+20,433013,-1,1099.42,-0.00324434,0,-313543,428000,85500,0,436456,0,0.3,63.3754,121.386,1e+20,1,428000,85500,-980.705,118.711
191,94056.6,-1055.53,1e+20,433013,-1,1097.46,-0.00327346,0,-313259,428200,85950,0,436741,0,0.3,63.6956,121.983,1e+20,1,428200,85950,-978.959,118.5
192,94549,-1056.72,1e+20,433013,-1,1095.53,-0.00331232,0,-312974,428400,86400,0,437026,0,0.3,64.019,122.584,1e+20,1,428400,86400,-977.239,118.292
193,95041.5,-1057.84,1e+20,433013,-1,1093.52,-0.00335307,0,-312689,428600,86850,0,437311,0,0.3,64.322,123.158,1e+20,1,428600,86850,-975.45,118.075
194,95533.9,-1058.93,1e+20,433013,-1,1091.49,-0.00339302,0,-312403,428800,87300,0,437597,0,0.3,64.6212,123.722,1e+20,1,428800,87300,-973.634,117.855
195,96026.4,-1060.13,1e+20,433013,-1,1089.51,-0.00343338,0,-312117,429000,87750,0,437882,0,0.3,64.9275,124.295,1e+20,1,429000,87750,-971.871,117.642
196,96518.8,-1061.27,1e+20,433013,-1,1087.47,-0.00347888,0,-311831,429200,88200,0,438169,0,0.3,65.2129,124.854,1e+20,1,429200,88200,-970.054,117.422
197,97011.2,-1062.45,1e+20,433013,-1,1085.45,-0.00351594,0,-311544,429400,88650,0,438455,0,0.3,65.4994,125.411,1e+20,1,429400,88650,-968.245,117.203
198,97503.7,-1063.6,1e+20,433013,-1,1083.39,-0.00355227,0,-311257,429600,89100,0,438742,0,0.3,65.7878,125.957,1e+20,1,429600,89100,-966.41,116.981
199,97996.1,-1064.73,1e+20,433013,-1,1081.29,-0.00358482,0,-310970,429800,89550,0,439030,0,0.3,66.0596,126.492,1e+20,1,429800,89550,-964.539,116.754
200,98488.6,-1065.92,1e+20,433013,-1,1079.22,-0.00361404,0,-310682,430000,90000,0,439318,0,0.3,66.3334,127.033,1e+20,1,430000,90000,-962.69,116.531
201,98981,-1067.14,1e+20,433013,-1,1077.17,-0.00364149,0,-310394,430200,90450,0,439606,0,0.3,66.6099,127.577,1e+20,1,430200,90450,-960.859,116.309
202,99473.5,-1068.27,1e+20,433013,-1,1075.02,-0.00366314,0,-310106,430400,90900,0,439894,0,0.3,66.8717,128.095,1e+20,1,430400,90900,-958.943,116.077
203,99965.9,-1069.41,1e+20,433013,-1,1072.87,-0.00368345,0,-309817,430600,91350,0,440183,0,0.3,67.1323,128.613,1e+20,1,430600,91350,-957.027,115.845
204,100458,-1070.64,1e+20,433013,-1,1070.77,-0.00369827,0,-309528,430800,91800,0,440472,0,0.3,67.4003,129.142,1e+20,1,430800,91800,-955.157,115.619
205,100951,-1071.83,1e+20,433013,-1,1068.62,-0.00371701,0,-309238,431000,92250,0,440762,0,0.3,67.6535,129.66,1e+20,1,431000,92250,-953.239,115.387
206,101443,-1073,1e+20,433013,-1,1066.45,-0.00373098,0,-308948,431200,92700,0,441052,0,0.3,67.9075,130.17,1e+20,1,431200,92700,-951.304,115.152
207,101936,-1074.21,1e+20,433013,-1,1064.3,-0.0037427,0,-308658,431400,93150,0,441342,0,0.3,68.1653,130.681,1e+20,1,431400,93150,-949.378,114.919
208,102428,-1075.36,1e+20,433013,-1,1062.09,-0.00376502,0,-308367,431600,93600,0,441633,0,0.3,68.41,131.182,1e+20,1,431600,93600,-947.407,114.681
209,102921,-1076.59,1e+20,433013,-1,1059.92,-0.00378816,0,-308076,431800,94050,0,441924,0,0.3,68.6599,131.692,1e+20,1,431800,94050,-945.474,114.447
210,103413,-1077.82,1e+20,433013,-1,1057.74,-0.00381066,0,-307785,432000,94500,0,442215,0,0.3,68.9106,132.199,1e+20,1,432000,94500,-943.534,114.212
211,103905,-1078.98,1e+20,433013,-1,1055.51,-0.0038446,0,-307493,432200,94950,0,442507,0,0.3,69.1512,132.69,1e+20,1,432200,94950,-941.537,113.97
212,104398,-1080.17,1e+20,433013,-1,1053.28,-0.0038785,0,-307201,432400,95400,0,442799,0,0.3,69.3926,133.182,1e+20,1,432400,95400,-939.549,113.73
213,104890,-1081.44,1e+20,433013,-1,1051.09,-0.00390839,0,-306909,432600,95850,0,443091,0,0.3,69.6402,133.685,1e+20,1,432600,95850,-937.603,113.494
214,105383,-1082.66,1e+20,433013,-1,1048.87,-0.00394756,0,-306616,432800,96300,0,443384,0,0.3,69.8777,134.179,1e+20,1,432800,96300,-935.621,113.254
215,105875,-1083.83,1e+20,433013,-1,1046.61,-0.00398424,0,-306323,433000,96750,0,443677,0,0.3,70.1138,134.66,1e+20,1,433000,96750,-933.6,113.009
216,106368,-1085.08,1e+20,433013,-1,1044.39,-0.0040126,0,-306029,433200,97200,0,443971,0,0.3,70.3564,135.151,1e+20,1,433200,97200,-931.624,112.77
217,106860,-1086.26,1e+20,433013,-1,1042.12,-0.0040498,0,-305735,433400,97650,0,444265,0,0.3,70.5872,135.63,1e+20,1,433400,97650,-929.596,112.525
218,107353,-1087.54,1e+20,433013,-1,1039.91,-0.00407564,0,-305441,433600,98100,0,444559,0,0.3,70.8254,136.121,1e+20,1,433600,98100,-927.623,112.286
219,107845,-1088.78,1e+20,433013,-1,1037.67,-0.00410211,0,-305147,433800,98550,0,444853,0,0.3,71.0626,136.604,1e+20,1,433800,98550,-925.626,112.044
220,108337,-1089.97,1e+20,433013,-1,1035.39,-0.00412841,0,-304852,434000,99000,0,445148,0,0.3,71.2918,137.077,1e+20,1,434000,99000,-923.591,111.798
221,108830,-1091.2,1e+20,433013,-1,1033.13,-0.00415333,0,-304556,434200,99450,0,445444,0,0.3,71.5238,137.554,1e+20,1,434200,99450,-921.579,111.554
222,109322,-1092.5,1e+20,433013,-1,1030.91,-0.00417618,0,-304261,434400,99900,0,445739,0,0.3,71.7605,138.038,1e+20,1,434400,99900,-919.601,111.315
223,109815,-1093.73,1e+20,433013,-1,1028.65,-0.00419806,0,-303965,434600,100350,0,446035,0,0.3,71.989,138.512,1e+20,1,434600,100350,-917.585,111.071
224,110307,-1094.92,1e+20,433013,-1,1026.37,-0.0042227,0,-303669,434800,100800,0,446331,0,0.3,72.216,138.978,1e+20,1,434800,100800,-915.545,110.824
225,110800,-1096.22,1e+20,433013,-1,1024.15,-0.00425161,0,-303372,435000,101250,0,446628,0,0.3,72.4506,139.456,1e+20,1,435000,101250,-913.563,110.584
226,111292,-1097.43,1e+20,433013,-1,1021.87,-0.0042724,0,-303075,435200,101700,0,446925,0,0.3,72.6753,139.922,1e+20,1,435200,101700,-911.534,110.338
227,111785,-1098.74,1e+20,433013,-1,1019.65,-0.00429961,0,-302777,435400,102150,0,447222,0,0.3,72.9062,140.398,1e+20,1,435400,102150,-909.555,110.099
228,112277,-1099.99,1e+20,433013,-1,1017.4,-0.00432652,0,-302480,435600,102600,0,447520,0,0.3,73.1355,140.865,1e+20,1,435600,102600,-907.546,109.856
229,112769,-1101.2,1e+20,433013,-1,1015.12,-0.00434391,0,-302182,435800,103050,0,447818,0,0.3,73.3583,141.324,1e+20,1,435800,103050,-905.515,109.61
230,113262,-1102.48,1e+20,433013,-1,1012.89,-0.00436427,0,-301883,436000,103500,0,448116,0,0.3,73.5854,141.791,1e+20,1,436000,103500,-903.52,109.368
231,113754,-1103.8,1e+20,433013,-1,1010.68,-0.00438688,0,-301585,436200,103950,0,448415,0,0.3,73.8157,142.263,1e+20,1,436200,103950,-901.55,109.13
232,114247,-1105.04,1e+20,433013,-1,1008.42,-0.00439414,0,-301286,436400,104400,0,448714,0,0.3,74.0383,142.721,1e+20,1,436400,104400,-899.538,108.886
233,114739,-1106.26,1e+20,433013,-1,1006.16,-0.00439945,0,-300986,436600,104850,0,449013,0,0.3,74.2607,143.177,1e+20,1,436600,104850,-897.521,108.642
234,115232,-1107.6,1e+20,433013,-1,1003.97,-0.00440892,0,-300687,436800,105300,0,449313,0,0.3,74.4903,143.645,1e+20,1,436800,105300,-895.564,108.405
235,115724,-1108.85,1e+20,433013,-1,1001.73,-0.0044081,0,-300387,437000,105750,0,449613,0,0.3,74.7117,144.103,1e+20,1,437000,105750,-893.567,108.164
236,116217,-1110.15,1e+20,433013,-1,999.519,-0.00440855,0,-300086,437200,106200,0,449914,0,0.3,74.9364,144.564,1e+20,1,437200,106200,-891.596,107.925
237,116709,-1111.44,1e+20,433013,-1,997.309,-0.00440838,0,-299786,437400,106650,0,450214,0,0.3,75.1619,145.023,1e+20,1,437400,106650,-889.625,107.686
238,117201,-1112.67,1e+20,433013,-1,995.068,-0.00440393,0,-299484,437600,107100,0,450515,0,0.3,75.3806,145.473,1e+20,1,437600,107100,-887.626,107.444
239,117694,-1113.99,1e+20,433013,-1,992.88,-0.00440479,0,-299183,437800,107550,0,450817,0,0.3,75.6049,145.933,1e+20,1,437800,107550,-885.674,107.208
240,118186,-1115.33,1e+20,433013,-1,990.709,-0.00440727,0,-298881,438000,108000,0,451119,0,0.3,75.8309,146.396,1e+20,1,438000,108000,-883.737,106.974
241,118679,-1116.57,1e+20,433013,-1,988.49,-0.00440982,0,-298579,438200,108450,0,451421,0,0.3,76.0492,146.843,1e+20,1,438200,108450,-881.758,106.734
242,119171,-1117.84,1e+20,433013,-1,986.286,-0.00441369,0,-298277,438400,108900,0,451723,0,0.3,76.2692,147.294,1e+20,1,438400,108900,-879.792,106.496
243,119664,-1119.2,1e+20,433013,-1,984.136,-0.00442202,0,-297974,438600,109350,0,452026,0,0.3,76.4946,147.754,1e+20,1,438600,109350,-877.874,106.264
244,120156,-1120.49,1e+20,433013,-1,981.958,-0.00443156,0,-297671,438800,109800,0,452329,0,0.3,76.7139,148.206,1e+20,1,438800,109800,-875.931,106.029
245,120649,-1121.78,1e+20,433013,-1,979.781,-0.00444102,0,-297367,439000,110250,0,452632,0,0.3,76.9336,148.656,1e+20,1,439000,110250,-873.989,105.794
246,121141,-1123.11,1e+20,433013,-1,977.632,-0.00445154,0,-297064,439200,110700,0,452936,0,0.3,77.1562,149.111,1e+20,1,439200,110700,-872.073,105.562
247,121633,-1124.36,1e+20,433013,-1,975.448,-0.00446294,0,-296760,439400,111150,0,453240,0,0.3,77.372,149.555,1e+20,1,439400,111150,-870.124,105.326
248,122126,-1125.72,1e+20,433013,-1,973.326,-0.0044769,0,-296455,439600,111600,0,453545,0,0.3,77.5941,150.011,1e+20,1,439600,111600,-868.232,105.097
249,122618,-1127.06,1e+20,433013,-1,971.201,-0.00448992,0,-296151,439800,112050,0,453849,0,0.3,77.8157,150.466,1e+20,1,439800,112050,-866.336,104.867
250,123111,-1128.32,1e+20,433013,-1,969.043,-0.00450149,0,-295845,440000,112500,0,454154,0,0.3,78.0312,150.908,1e+20,1,440000,112500,-864.411,104.634
251,123603,-1129.63,1e+20,433013,-1,966.911,-0.00451414,0,-295540,440200,112950,0,454460,0,0.3,78.2492,151.356,1e+20,1,440200,112950,-862.51,104.404
252,124096,-1131.01,1e+20,433013,-1,964.818,-0.00452839,0,-295234,440400,113400,0,454766,0,0.3,78.4708,151.812,1e+20,1,440400,113400,-860.642,104.178
253,124588,-1132.34,1e+20,433013,-1,962.713,-0.00454261,0,-294928,440600,113850,0,455072,0,0.3,78.6884,152.262,1e+20,1,440600,113850,-858.764,103.951
254,125080,-1133.61,1e+20,433013,-1,960.583,-0.00455416,0,-294622,440800,114300,0,455378,0,0.3,78.9033,152.704,1e+20,1,440800,114300,-856.864,103.721
255,125573,-1134.98,1e+20,433013,-1,958.505,-0.00456797,0,-294315,441000,114750,0,455685,0,0.3,79.1232,153.156,1e+20,1,441000,114750,-855.011,103.496
256,126065,-1136.26,1e+20,433013,-1,956.394,-0.00457939,0,-294008,441200,115200,0,455992,0,0.3,79.3369,153.598,1e+20,1,441200,115200,-853.127,103.268
257,126558,-1137.64,1e+20,433013,-1,954.34,-0.00459322,0,-293701,441400,115650,0,456299,0,0.3,79.5563,154.052,1e+20,1,441400,115650,-851.296,103.047
258,127050,-1138.99,1e+20,433013,-1,952.271,-0.00460648,0,-293393,441600,116100,0,456607,0,0.3,79.7736,154.501,1e+20,1,441600,116100,-849.45,102.823
259,127543,-1140.27,1e+20,433013,-1,950.182,-0.00461714,0,-293085,441800,116550,0,456915,0,0.3,79.9861,154.942,1e+20,1,441800,116550,-847.587,102.598
260,128035,-1141.62,1e+20,433013,-1,948.127,-0.00462921,0,-292777,442000,117000,0,457223,0,0.3,80.202,155.39,1e+20,1,442000,117000,-845.754,102.376
261,128528,-1143.01,1e+20,433013,-1,946.097,-0.0046421,0,-292468,442200,117450,0,457532,0,0.3,80.4199,155.842,1e+20,1,442200,117450,-843.943,102.157
262,129020,-1144.34,1e+20,433013,-1,944.054,-0.00465269,0,-292159,442400,117900,0,457841,0,0.3,80.6337,156.289,1e+20,1,442400,117900,-842.12,101.936
263,129512,-1145.63,1e+20,433013,-1,941.994,-0.0046636,0,-291850,442600,118350,0,458150,0,0.3,80.8455,156.729,1e+20,1,442600,118350,-840.283,101.714
264,130005,-1147.03,1e+20,433013,-1,939.99,-0.00467666,0,-291540,442800,118800,0,458460,0,0.3,81.0624,157.182,1e+20,1,442800,118800,-838.495,101.497
265,130497,-1148.35,1e+20,433013,-1,937.958,-0.00468603,0,-291230,443000,119250,0,458770,0,0.3,81.274,157.625,1e+20,1,443000,119250,-836.683,101.278
266,130990,-1149.76,1e+20,433013,-1,935.97,-0.00469733,0,-290920,443200,119700,0,459080,0,0.3,81.4897,158.079,1e+20,1,443200,119700,-834.909,101.063
267,131482,-1151.1,1e+20,433013,-1,933.962,-0.00470854,0,-290610,443400,120150,0,459390,0,0.3,81.7025,158.524,1e+20,1,443400,120150,-833.118,100.846
268,131975,-1152.4,1e+20,433013,-1,931.944,-0.00471668,0,-290299,443600,120600,0,459701,0,0.3,81.9118,158.965,1e+20,1,443600,120600,-831.318,100.628
269,132467,-1153.79,1e+20,433013,-1,929.966,-0.00472643,0,-289987,443800,121050,0,460013,0,0.3,82.1249,159.415,1e+20,1,443800,121050,-829.554,100.415
270,132960,-1155.19,1e+20,433013,-1,928.001,-0.00473638,0,-289676,444000,121500,0,460324,0,0.3,82.3389,159.867,1e+20,1,444000,121500,-827.8,100.203
271,133452,-1156.53,1e+20,433013,-1,926.02,-0.00474289,0,-289364,444200,121950,0,460636,0,0.3,82.5483,160.311,1e+20,1,444200,121950,-826.034,99.9888
272,133944,-1157.86,1e+20,433013,-1,924.04,-0.00474922,0,-289052,444400,122400,0,460948,0,0.3,82.7574,160.755,1e+20,1,444400,122400,-824.267,99.775
273,134437,-1159.27,1e+20,433013,-1,922.1,-0.00475694,0,-288739,444600,122850,0,461261,0,0.3,82.9701,161.207,1e+20,1,444600,122850,-822.537,99.5656
274,134929,-1160.62,1e+20,433013,-1,920.146,-0.00476252,0,-288426,444800,123300,0,461573,0,0.3,83.1788,161.654,1e+20,1,444800,123300,-820.794,99.3545
275,135422,-1162.01,1e+20,433013,-1,918.21,-0.00476806,0,-288113,445000,123750,0,461886,0,0.3,83.3889,162.104,1e+20,1,445000,123750,-819.067,99.1455
276,135914,-1163.39,1e+20,433013,-1,916.276,-0.00477257,0,-287800,445200,124200,0,462200,0,0.3,83.5983,162.553,1e+20,1,445200,124200,-817.342,98.9367
277,136407,-1164.71,1e+20,433013,-1,914.327,-0.00477633,0,-287486,445400,124650,0,462514,0,0.3,83.8037,162.995,1e+20,1,445400,124650,-815.603,98.7262
278,136899,-1166.13,1e+20,433013,-1,912.424,-0.00478191,0,-287172,445600,125100,0,462828,0,0.3,84.0135,163.448,1e+20,1,445600,125100,-813.905,98.5207
279,137392,-1167.56,1e+20,433013,-1,910.526,-0.00478784,0,-286858,445800,125550,0,463142,0,0.3,84.2233,163.903,1e+20,1,445800,125550,-812.213,98.3158
280,137884,-1168.88,1e+20,433013,-1,908.604,-0.00479172,0,-286543,446000,126000,0,463457,0,0.3,84.4274,164.346,1e+20,1,446000,126000,-810.498,98.1082
281,138376,-1170.25,1e+20,433013,-1,906.698,-0.00479632,0,-286228,446200,126450,0,463772,0,0.3,84.633,164.794,1e+20,1,446200,126450,-808.798,97.9025
282,138869,-1171.67,1e+20,433013,-1,904.822,-0.00480252,0,-285913,446400,126900,0,464087,0,0.3,84.8409,165.249,1e+20,1,446400,126900,-807.124,97.6999
283,139361,-1173.06,1e+20,433013,-1,902.941,-0.00481021,0,-285597,446600,127350,0,464402,0,0.3,85.046,165.7,1e+20,1,446600,127350,-805.446,97.4968
284,139854,-1174.43,1e+20,433013,-1,901.056,-0.00481657,0,-285282,446800,127800,0,464718,0,0.3,85.25,166.148,1e+20,1,446800,127800,-803.765,97.2933
285,140346,-1175.84,1e+20,433013,-1,899.194,-0.00482377,0,-284965,447000,128250,0,465034,0,0.3,85.4552,166.601,1e+20,1,447000,128250,-802.104,97.0922
286,140839,-1177.18,1e+20,433013,-1,897.312,-0.00483201,0,-284649,447200,128700,0,465351,0,0.3,85.6562,167.047,1e+20,1,447200,128700,-800.425,96.889
287,141331,-1178.63,1e+20,433013,-1,895.478,-0.00484203,0,-284332,447400,129150,0,465668,0,0.3,85.8617,167.505,1e+20,1,447400,129150,-798.789,96.6909
288,141824,-1180.05,1e+20,433013,-1,893.636,-0.00485184,0,-284015,447600,129600,0,465985,0,0.3,86.0656,167.96,1e+20,1,447600,129600,-797.147,96.4921
289,142316,-1181.4,1e+20,433013,-1,891.779,-0.00486207,0,-283698,447800,130050,0,466302,0,0.3,86.2648,168.408,1e+20,1,447800,130050,-795.49,96.2915
290,142808,-1182.8,1e+20,433013,-1,889.944,-0.00487309,0,-283380,448000,130500,0,466620,0,0.3,86.4662,168.861,1e+20,1,448000,130500,-793.853,96.0934
291,143301,-1184.24,1e+20,433013,-1,888.127,-0.00488497,0,-283062,448200,130950,0,466938,0,0.3,86.6688,169.319,1e+20,1,448200,130950,-792.233,95.8973
292,143793,-1185.66,1e+20,433013,-1,886.315,-0.00489804,0,-282743,448400,131400,0,467256,0,0.3,86.8693,169.775,1e+20,1,448400,131400,-790.616,95.7016
293,144286,-1187.01,1e+20,433013,-1,884.482,-0.00491039,0,-282425,448600,131850,0,467575,0,0.3,87.0667,170.224,1e+20,1,448600,131850,-788.981,95.5037
294,144778,-1188.45,1e+20,433013,-1,882.686,-0.00492394,0,-282106,448800,132300,0,467894,0,0.3,87.267,170.683,1e+20,1,448800,132300,-787.379,95.3097
295,145271,-1189.82,1e+20,433013,-1,880.874,-0.00493758,0,-281787,449000,132750,0,468213,0,0.3,87.4635,171.135,1e+20,1,449000,132750,-785.762,95.114
296,145763,-1191.29,1e+20,433013,-1,879.099,-0.0049524,0,-281467,449200,133200,0,468533,0,0.3,87.6635,171.598,1e+20,1,449200,133200,-784.179,94.9224
297,146256,-1192.71,1e+20,433013,-1,877.311,-0.00496704,0,-281147,449400,133650,0,468853,0,0.3,87.8608,172.055,1e+20,1,449400,133650,-782.584,94.7294
298,146748,-1194.06,1e+20,433013,-1,875.514,-0.00498165,0,-280827,449600,134100,0,469173,0,0.3,88.0545,172.507,1e+20,1,449600,134100,-780.982,94.5354
299,147240,-1195.5,1e+20,433013,-1,873.746,-0.00499701,0,-280507,449800,134550,0,469493,0,0.3,88.2509,172.967,1e+20,1,449800,134550,-779.404,94.3444
300,147733,-1196.95,1e+20,433013,-1,871.986,-0.00501259,0,-280186,450000,135000,0,469814,0,0.3,88.4476,173.429,1e+20,1,450000,135000,-777.834,94.1544
301,148225,-1198.37,1e+20,433013,-1,870.228,-0.00502834,0,-279865,450200,135450,0,470135,0,0.3,88.6415,173.889,1e+20,1,450200,135450,-776.266,93.9645
302,148718,-1199.75,1e+20,433013,-1,868.458,-0.0050439,0,-279544,450400,135900,0,470456,0,0.3,88.8336,174.344,1e+20,1,450400,135900,-774.687,93.7735
303,149210,-1201.21,1e+20,433013,-1,866.72,-0.0050601,0,-279222,450600,136350,0,470778,0,0.3,89.028,174.808,1e+20,1,450600,136350,-773.137,93.5858
304,149703,-1202.61,1e+20,433013,-1,864.973,-0.00507601,0,-278900,450800,136800,0,471100,0,0.3,89.2192,175.268,1e+20,1,450800,136800,-771.578,93.3971
305,150195,-1204.09,1e+20,433013,-1,863.252,-0.00509267,0,-278578,451000,137250,0,471422,0,0.3,89.4129,175.735,1e+20,1,451000,137250,-770.043,93.2113
306,150688,-1205.51,1e+20,433013,-1,861.517,-0.00510886,0,-278256,451200,137700,0,471744,0,0.3,89.6033,176.196,1e+20,1,451200,137700,-768.495,93.024
307,151180,-1206.88,1e+20,433013,-1,859.777,-0.00512482,0,-277933,451400,138150,0,472067,0,0.3,89.791,176.654,1e+20,1,451400,138150,-766.944,92.8362
308,151672,-1208.35,1e+20,433013,-1,858.07,-0.00514159,0,-277610,451600,138600,0,472390,0,0.3,89.9818,177.121,1e+20,1,451600,138600,-765.421,92.6518
